scenario,adapter_mode,render_frame,late_update_sequence,sample_index_in_frame,input_event_seq,input_control,input_phase,draw_pressed_latched,draw_released_latched,confirm_latched,cancel_latched,session_state_before,session_state_after,sample_phase,event_order,mapping_source,mouse_screen_x,mouse_screen_y,ray_origin_x,ray_origin_y,ray_origin_z,ray_direction_x,ray_direction_y,ray_direction_z,ray_intersection_t,hand_x,hand_y,hand_z,marker_local_x,marker_local_y,marker_local_z,plane_origin_x,plane_origin_y,plane_origin_z,plane_normal_x,plane_normal_y,plane_normal_z,raw_candidate_x,raw_candidate_y,raw_candidate_z,independent_expected_x,independent_expected_y,independent_expected_z,mapping_error,candidate_valid,candidate_invalid_reason,accepted_appended,appended_point_count,accepted_count_before,accepted_count_after,length_before,length_after,available_before,available_after,drawing_before,drawing_after,pending_before,pending_after,backend_instance_id,backend_profile_hash,adapter_config_hash,depth_drift,mouse_influence_detected,remote_point_detected,atomic_unchanged,result
T08,Trajectory,178,37,1,172,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.145000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.145000000,0.900000000,-4.000000000,0.145000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,179,38,1,173,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.147000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.147000000,0.900000000,-4.000000000,0.147000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,180,39,1,174,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.145000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.145000000,0.900000000,-4.000000000,0.145000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,181,40,1,175,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.147000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.147000000,0.900000000,-4.000000000,0.147000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,182,41,1,176,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.145000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.145000000,0.900000000,-4.000000000,0.145000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,183,42,1,177,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.146000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.146000000,0.900000000,-4.000000000,0.146000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,184,43,1,178,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,185,44,1,179,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.146000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.146000000,0.900000000,-4.000000000,0.146000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,186,45,1,180,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,187,46,1,181,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.146000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.146000000,0.900000000,-4.000000000,0.146000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,188,47,1,182,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,189,48,1,183,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.145000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.145000000,0.900000000,-4.000000000,0.145000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,190,49,1,184,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,191,50,1,185,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.145000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.145000000,0.900000000,-4.000000000,0.145000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,192,51,1,186,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,193,52,1,187,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.145000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.145000000,0.900000000,-4.000000000,0.145000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,194,53,1,188,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,195,54,1,189,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,196,55,1,190,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,197,56,1,191,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,198,57,1,192,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,199,58,1,193,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.144000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.144000000,0.900000000,-4.000000000,0.144000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,200,59,1,194,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,201,60,1,195,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,202,61,1,196,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.141000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.141000000,0.900000000,-4.000000000,0.141000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,203,62,1,197,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,204,63,1,198,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.141000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.141000000,0.900000000,-4.000000000,0.141000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,205,64,1,199,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.143000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.143000000,0.900000000,-4.000000000,0.143000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,206,65,1,200,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.141000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.141000000,0.900000000,-4.000000000,0.141000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,207,66,1,201,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,208,67,1,202,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.140000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.140000000,0.900000000,-4.000000000,0.140000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,209,68,1,203,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,210,69,1,204,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.140000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.140000000,0.900000000,-4.000000000,0.140000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,211,70,1,205,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.142000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.142000000,0.900000000,-4.000000000,0.142000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
T08,Trajectory,212,71,1,206,LMB,HELD,False,False,False,False,Drawing,Drawing,LATE_UPDATE,CANDIDATE,HAND_MARKER,,,,,,,,,,0.140000000,0.900000000,-4.000000000,0.350000000,0.800000000,0.000000000,0.150000000,0.900000000,-4.000000000,0.615661500,0.000000000,0.788010700,0.140000000,0.900000000,-4.000000000,0.140000000,0.900000000,-4.000000000,0.000000000,True,Dedupe,False,0,3,3,0.160000000,0.160000000,4.840000000,4.840000000,0.160000000,0.160000000,0.000000000,0.000000000,Du03AStrokeSession,reach=1.25|spacing=0.08|dedupe=0.02|min=0.20|ink=5.00,source=HAND_MARKER|phase=LATE_UPDATE|assist=NONE,0.000000000,False,False,True,PASS
